4.5833333333e+04;7.7358271501e-01;5.0465734251e-01;9.2363913425e-01;5.7803513299e-01
4.7916666667e+04;7.8670791410e-01;4.9648623880e-01;9.3027303918e-01;5.6296915158e-01
5.0000000000e+04;8.1058174151e-01;5.9940789794e-01;1.0081332193e+00;6.3673337363e-01
5.2083333333e+04;8.1953550722e-01;4.6682427865e-01;9.4316666328e-01;5.1778209405e-01
5.4166666667e+04;8.4686214419e-01;4.5588924045e-01;9.6177465699e-01;4.9383750705e-01
5.6250000000e+04;8.4190567909e-01;4.6394815108e-01;9.6127678604e-01;5.0366359751e-01
5.8333333333e+04;8.5733776616e-01;4.4269342921e-01;9.6488627182e-01;4.7664840416e-01
6.0416666667e+04;8.6969633381e-01;4.5334579911e-01;9.8076201323e-01;4.8051772611e-01
6.2500000000e+04;8.9327382329e-01;4.3052152827e-01;9.9160824406e-01;4.4911107724e-01
6.4583333333e+04;9.0822939294e-01;4.3257697104e-01;1.0059838299e+00;4.4449709761e-01
6.6666666667e+04;8.6424673313e-01;3.5042489399e-01;9.3258780930e-01;3.8521176075e-01
6.8750000000e+04;9.4080017158e-01;3.2634112595e-01;9.9579289681e-01;3.3388915872e-01
7.0833333333e+04;8.9557177733e-01;5.6694013002e-01;1.0599386394e+00;5.6436588493e-01
7.2916666667e+04;9.2052590928e-01;4.3966171476e-01;1.0201325272e+00;4.4558396459e-01
7.5000000000e+04;9.7429781069e-01;4.1282139547e-01;1.0581482545e+00;4.0077895189e-01
7.7083333333e+04;9.4768481906e-01;3.9010038774e-01;1.0248340494e+00;3.9049626912e-01
7.9166666667e+04;9.2277157150e-01;4.1092275273e-01;1.0101311211e+00;4.1894990521e-01
8.1250000000e+04;9.7964737913e-01;3.4747541779e-01;1.0394460801e+00;3.4085075659e-01
8.3333333333e+04;9.9929743396e-01;3.2905192399e-01;1.0520791464e+00;3.1810107690e-01
8.5416666667e+04;9.6569799117e-01;3.5164494204e-01;1.0277289406e+00;3.4921179532e-01
8.7500000000e+04;1.0056774970e+00;3.3632280529e-01;1.0604245647e+00;3.2273193499e-01
8.9583333333e+04;1.0802384675e+00;9.7358163465e-02;1.0846168719e+00;8.9883703389e-02
9.1666666667e+04;9.1658222296e-01;3.7376805943e-01;9.8986137095e-01;3.8719912108e-01
9.3750000000e+04;9.3220886813e-01;3.4048760224e-01;9.9244404431e-01;3.5019385036e-01
9.5833333333e+04;9.4517732360e-01;3.1015703922e-01;9.9476507882e-01;3.1707555355e-01
9.7916666667e+04;9.7715579959e-01;3.2537896445e-01;1.0299053001e+00;3.2143770384e-01
1.0000000000e+05;9.5147199278e-01;3.0827844244e-01;1.0001672616e+00;3.1332861028e-01
1.0208333333e+05;9.6657912410e-01;3.3144118058e-01;1.0218260416e+00;3.3033681336e-01
1.0416666667e+05;9.9932409636e-01;2.8997471220e-01;1.0405450415e+00;2.8241500146e-01
1.0625000000e+05;9.8608637058e-01;3.0489828866e-01;1.0321479045e+00;2.9987599898e-01
1.0833333333e+05;9.2384012365e-01;3.0800559957e-01;9.7383161965e-01;3.2180792525e-01
1.1041666667e+05;1.4075941380e+00;8.0661591116e-02;1.4099033831e+00;5.7241977581e-02
